hour,minute,day_of_week,is_weekend,door_state_encoded,door_roll_std,phone_roll_mean,phone_dom_freq,phone_entropy,type
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,0.75,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.25,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.25,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.75,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.25,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,0.5000000000000001,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.5000000000000001,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.5000000000000001,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,0.75,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.25,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.9165151389911683,0.6,0.75,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911683,0.6,0.75,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911683,0.6,0.75,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.9165151389911683,0.6,1.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911683,0.6,1.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911683,0.6,1.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911683,0.6,1.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,0.5000000000000001,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.5000000000000001,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.5000000000000001,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,0.75,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.25,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.25,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.75,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,0.25,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6000000000000003,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8000000000000004,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.9165151389911683,0.6,0.75,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.9797958971132715,0.8,0.25,0.9709505944546687,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9797958971132715,0.8,0.25,0.9709505944546687,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,1.0000000000000002,1.0,1.0,1.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9797958971132713,0.8,0.5000000000000001,0.9709505944546687,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9797958971132713,0.8,0.5000000000000001,0.9709505944546687,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911681,0.6,0.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911681,0.6,0.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911681,0.6,0.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.6,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6,0.2,0.25,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.6,0.2,0.0,0.4689955935892812,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,1.0,0.9165151389911681,0.6,1.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.9165151389911681,0.6,1.0,0.8812908992306927,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
0.45000000000000007,0.6949152542372882,1.0,1.0,0.0,0.8,0.4,1.0,0.7219280948873623,3
